"Plot Title: G1"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10747643, SEN S/N: 10747643, LBL: Temperature)","Intensity, Lux (LGR S/N: 10747643, SEN S/N: 10747643, LBL: Light)","Coupler Attached (LGR S/N: 10747643, SEN S/N: 10747643)","Host Connected (LGR S/N: 10747643, SEN S/N: 10747643)","Coupler Detached (LGR S/N: 10747643, SEN S/N: 10747643)","Stopped (LGR S/N: 10747643, SEN S/N: 10747643)","End Of File (LGR S/N: 10747643, SEN S/N: 10747643)"
1207,07/24/18 12:00:00 AM,27.764,0.0,,,,,
1208,07/24/18 01:00:00 AM,27.468,0.0,,,,,
1209,07/24/18 02:00:00 AM,27.075,0.0,,,,,
1210,07/24/18 03:00:00 AM,26.781,0.0,,,,,
1211,07/24/18 04:00:00 AM,26.488,0.0,,,,,
1212,07/24/18 05:00:00 AM,26.292,0.0,,,,,
1213,07/24/18 06:00:00 AM,26.097,0.0,,,,,
1214,07/24/18 07:00:00 AM,25.805,139.9,,,,,
1215,07/24/18 08:00:00 AM,25.708,419.8,,,,,
1216,07/24/18 09:00:00 AM,25.902,678.1,,,,,
1217,07/24/18 10:00:00 AM,26.292,1980.6,,,,,
1218,07/24/18 11:00:00 AM,26.683,1377.8,,,,,
1219,07/24/18 12:00:00 PM,27.272,5166.7,,,,,
1220,07/24/18 01:00:00 PM,27.665,2152.8,,,,,
1221,07/24/18 02:00:00 PM,28.060,7233.4,,,,,
1222,07/24/18 03:00:00 PM,28.555,6200.0,,,,,
1223,07/24/18 04:00:00 PM,29.053,8611.2,,,,,
1224,07/24/18 05:00:00 PM,29.252,2411.1,,,,,
1225,07/24/18 06:00:00 PM,29.452,430.6,,,,,
1226,07/24/18 07:00:00 PM,29.452,204.5,,,,,
1227,07/24/18 08:00:00 PM,29.053,96.9,,,,,
1228,07/24/18 09:00:00 PM,28.655,0.0,,,,,
1229,07/24/18 10:00:00 PM,27.862,0.0,,,,,
1230,07/24/18 11:00:00 PM,27.173,0.0,,,,,
1231,07/25/18 12:00:00 AM,26.683,0.0,,,,,
1232,07/25/18 01:00:00 AM,26.195,0.0,,,,,
1233,07/25/18 02:00:00 AM,25.708,0.0,,,,,
1234,07/25/18 03:00:00 AM,25.319,0.0,,,,,
1235,07/25/18 04:00:00 AM,24.931,0.0,,,,,
1236,07/25/18 05:00:00 AM,24.545,0.0,,,,,
1237,07/25/18 06:00:00 AM,24.158,0.0,,,,,
1238,07/25/18 07:00:00 AM,23.869,1463.9,,,,,
1239,07/25/18 08:00:00 AM,23.869,3961.1,,,,,
1240,07/25/18 09:00:00 AM,24.255,581.3,,,,,
1241,07/25/18 10:00:00 AM,24.835,1377.8,,,,,
1242,07/25/18 11:00:00 AM,25.708,3444.5,,,,,
1243,07/25/18 12:00:00 PM,26.781,12400.1,,,,,
1244,07/25/18 01:00:00 PM,27.665,6200.0,,,,,
1245,07/25/18 02:00:00 PM,28.555,16533.4,,,,,
1246,07/25/18 03:00:00 PM,29.352,3444.5,,,,,
1247,07/25/18 04:00:00 PM,30.054,3788.9,,,,,
1248,07/25/18 05:00:00 PM,30.659,3444.5,,,,,
1249,07/25/18 06:00:00 PM,30.963,656.6,,,,,
1250,07/25/18 07:00:00 PM,30.760,215.3,,,,,
1251,07/25/18 08:00:00 PM,30.255,86.1,,,,,
1252,07/25/18 09:00:00 PM,29.652,0.0,,,,,
1253,07/25/18 10:00:00 PM,29.152,0.0,,,,,
1254,07/25/18 11:00:00 PM,28.655,0.0,,,,,
1255,07/26/18 12:00:00 AM,28.258,0.0,,,,,
1256,07/26/18 01:00:00 AM,27.862,0.0,,,,,
1257,07/26/18 02:00:00 AM,27.468,0.0,,,,,
1258,07/26/18 03:00:00 AM,27.173,0.0,,,,,
1259,07/26/18 04:00:00 AM,26.879,0.0,,,,,
1260,07/26/18 05:00:00 AM,26.585,0.0,,,,,
1261,07/26/18 06:00:00 AM,26.390,0.0,,,,,
1262,07/26/18 07:00:00 AM,26.097,64.6,,,,,
1263,07/26/18 08:00:00 AM,26.000,322.9,,,,,
1264,07/26/18 09:00:00 AM,26.195,807.3,,,,,
1265,07/26/18 10:00:00 AM,26.390,1259.4,,,,,
1266,07/26/18 11:00:00 AM,27.370,3616.7,,,,,
1267,07/26/18 12:00:00 PM,28.159,1550.0,,,,,
1268,07/26/18 01:00:00 PM,28.853,1550.0,,,,,
1269,07/26/18 02:00:00 PM,29.652,1356.3,,,,,
1270,07/26/18 03:00:00 PM,30.457,2583.4,,,,,
1271,07/26/18 04:00:00 PM,31.166,4822.3,,,,,
1272,07/26/18 05:00:00 PM,31.574,1054.9,,,,,
1273,07/26/18 06:00:00 PM,31.574,925.7,,,,,
1274,07/26/18 07:00:00 PM,31.268,322.9,,,,,
1275,07/26/18 08:00:00 PM,30.659,1033.3,,,,,
1276,07/26/18 09:00:00 PM,29.652,0.0,,,,,
1277,07/26/18 10:00:00 PM,28.853,0.0,,,,,
1278,07/26/18 11:00:00 PM,28.258,0.0,,,,,
1279,07/27/18 12:00:00 AM,27.665,0.0,,,,,
1280,07/27/18 01:00:00 AM,27.272,0.0,,,,,
1281,07/27/18 02:00:00 AM,26.879,0.0,,,,,
1282,07/27/18 03:00:00 AM,26.488,0.0,,,,,
1283,07/27/18 04:00:00 AM,26.097,0.0,,,,,
1284,07/27/18 05:00:00 AM,25.902,0.0,,,,,
1285,07/27/18 06:00:00 AM,25.610,0.0,,,,,
1286,07/27/18 07:00:00 AM,25.319,1550.0,,,,,
1287,07/27/18 08:00:00 AM,25.319,5166.7,,,,,
1288,07/27/18 09:00:00 AM,25.416,11711.2,,,,,
1289,07/27/18 10:00:00 AM,27.075,19289.0,,,,,
1290,07/27/18 11:00:00 AM,28.258,15844.5,,,,,
1291,07/27/18 12:00:00 PM,30.054,41333.6,,,,,
1292,07/27/18 01:00:00 PM,32.291,74400.5,,,,,
1293,07/27/18 02:00:00 PM,32.911,30311.3,,,,,
1294,07/27/18 03:00:00 PM,32.291,4994.5,,,,,
1295,07/27/18 04:00:00 PM,32.704,2583.4,,,,,
1296,07/27/18 05:00:00 PM,33.014,2238.9,,,,,
1297,07/27/18 06:00:00 PM,33.222,301.4,,,,,
1298,07/27/18 07:00:00 PM,33.118,570.5,,,,,
1299,07/27/18 08:00:00 PM,32.600,75.3,,,,,
1300,07/27/18 09:00:00 PM,31.676,0.0,,,,,
1301,07/27/18 10:00:00 PM,31.166,0.0,,,,,
1302,07/27/18 11:00:00 PM,30.558,0.0,,,,,
1303,07/28/18 12:00:00 AM,30.255,0.0,,,,,
1304,07/28/18 01:00:00 AM,29.853,0.0,,,,,
1305,07/28/18 02:00:00 AM,29.552,0.0,,,,,
1306,07/28/18 03:00:00 AM,29.252,0.0,,,,,
1307,07/28/18 04:00:00 AM,28.953,0.0,,,,,
1308,07/28/18 05:00:00 AM,28.754,0.0,,,,,
1309,07/28/18 06:00:00 AM,28.456,0.0,,,,,
1310,07/28/18 07:00:00 AM,28.258,21.5,,,,,
1311,07/28/18 08:00:00 AM,28.060,462.9,,,,,
1312,07/28/18 09:00:00 AM,28.060,775.0,,,,,
1313,07/28/18 10:00:00 AM,28.159,925.7,,,,,
1314,07/28/18 11:00:00 AM,28.258,1636.1,,,,,
1315,07/28/18 12:00:00 PM,28.754,2583.4,,,,,
1316,07/28/18 01:00:00 PM,29.352,3100.0,,,,,
1317,07/28/18 02:00:00 PM,30.054,8266.7,,,,,
1318,07/28/18 03:00:00 PM,30.862,5511.1,,,,,
1319,07/28/18 04:00:00 PM,31.370,1980.6,,,,,
1320,07/28/18 05:00:00 PM,31.778,1550.0,,,,,
1321,07/28/18 06:00:00 PM,31.983,484.4,,,,,
1322,07/28/18 07:00:00 PM,31.676,269.1,,,,,
1323,07/28/18 08:00:00 PM,31.166,75.3,,,,,
1324,07/28/18 09:00:00 PM,30.659,0.0,,,,,
1325,07/28/18 10:00:00 PM,30.255,0.0,,,,,
1326,07/28/18 11:00:00 PM,29.853,0.0,,,,,
1327,07/29/18 12:00:00 AM,29.552,0.0,,,,,
1328,07/29/18 01:00:00 AM,29.252,0.0,,,,,
1329,07/29/18 02:00:00 AM,28.953,0.0,,,,,
1330,07/29/18 03:00:00 AM,28.655,0.0,,,,,
1331,07/29/18 04:00:00 AM,28.357,0.0,,,,,
1332,07/29/18 05:00:00 AM,28.060,0.0,,,,,
1333,07/29/18 06:00:00 AM,27.862,0.0,,,,,
1334,07/29/18 07:00:00 AM,27.567,64.6,,,,,
1335,07/29/18 08:00:00 AM,27.468,344.4,,,,,
1336,07/29/18 09:00:00 AM,27.468,645.8,,,,,
1337,07/29/18 10:00:00 AM,27.370,226.0,,,,,
1338,07/29/18 11:00:00 AM,27.272,1237.9,,,,,
1339,07/29/18 12:00:00 PM,27.272,1722.2,,,,,
1340,07/29/18 01:00:00 PM,27.665,958.0,,,,,
1341,07/29/18 02:00:00 PM,28.258,4477.8,,,,,
1342,07/29/18 03:00:00 PM,28.953,9300.1,,,,,
1343,07/29/18 04:00:00 PM,29.652,7233.4,,,,,
1344,07/29/18 05:00:00 PM,30.356,1377.8,,,,,
1345,07/29/18 06:00:00 PM,30.862,452.1,,,,,
1346,07/29/18 07:00:00 PM,30.862,193.8,,,,,
1347,07/29/18 08:00:00 PM,30.659,86.1,,,,,
1348,07/29/18 09:00:00 PM,30.255,0.0,,,,,
1349,07/29/18 10:00:00 PM,29.953,0.0,,,,,
1350,07/29/18 11:00:00 PM,29.652,0.0,,,,,
1351,07/30/18 12:00:00 AM,29.352,0.0,,,,,
1352,07/30/18 01:00:00 AM,29.053,0.0,,,,,
1353,07/30/18 02:00:00 AM,28.754,0.0,,,,,
1354,07/30/18 03:00:00 AM,28.456,0.0,,,,,
1355,07/30/18 04:00:00 AM,28.258,0.0,,,,,
1356,07/30/18 05:00:00 AM,28.060,0.0,,,,,
1357,07/30/18 06:00:00 AM,27.862,0.0,,,,,
1358,07/30/18 07:00:00 AM,27.272,0.0,,,,,
1359,07/30/18 08:00:00 AM,26.683,0.0,,,,,
1360,07/30/18 09:00:00 AM,26.292,118.4,,,,,
1361,07/30/18 10:00:00 AM,26.292,839.6,,,,,
1362,07/30/18 11:00:00 AM,26.488,1808.3,,,,,
1363,07/30/18 12:00:00 PM,26.977,3272.2,,,,,
1364,07/30/18 01:00:00 PM,27.665,7577.8,,,,,
1365,07/30/18 02:00:00 PM,28.357,7233.4,,,,,
1366,07/30/18 03:00:00 PM,30.760,68889.3,,,,,
1367,07/30/18 04:00:00 PM,29.652,3272.2,,,,,
1368,07/30/18 05:00:00 PM,29.853,1033.3,,,,,
1369,07/30/18 06:00:00 PM,30.054,344.4,,,,,
1370,07/30/18 07:00:00 PM,30.054,215.3,,,,,
1371,07/30/18 08:00:00 PM,29.752,53.8,,,,,
1372,07/30/18 09:00:00 PM,29.452,0.0,,,,,
1373,07/30/18 10:00:00 PM,29.152,0.0,,,,,
1374,07/30/18 11:00:00 PM,28.655,0.0,,,,,
1375,07/31/18 12:00:00 AM,28.357,0.0,,,,,
1376,07/31/18 01:00:00 AM,28.060,0.0,,,,,
1377,07/31/18 02:00:00 AM,27.665,0.0,,,,,
1378,07/31/18 03:00:00 AM,27.173,0.0,,,,,
1379,07/31/18 04:00:00 AM,26.781,0.0,,,,,
1380,07/31/18 05:00:00 AM,26.390,0.0,,,,,
1381,07/31/18 06:00:00 AM,26.097,0.0,,,,,
1382,07/31/18 07:00:00 AM,25.708,21.5,,,,,
1383,07/31/18 08:00:00 AM,25.319,129.2,,,,,
1384,07/31/18 09:00:00 AM,25.222,247.6,,,,,
1385,07/31/18 10:00:00 AM,25.416,990.3,,,,,
1386,07/31/18 11:00:00 AM,25.805,1808.3,,,,,
1387,07/31/18 12:00:00 PM,26.097,559.7,,,,,
1388,07/31/18 01:00:00 PM,26.683,4305.6,,,,,
1389,07/31/18 02:00:00 PM,27.075,8611.2,,,,,
1390,07/31/18 03:00:00 PM,27.567,8266.7,,,,,
1391,07/31/18 04:00:00 PM,27.665,3616.7,,,,,
1392,07/31/18 05:00:00 PM,27.961,1894.5,,,,,
1393,07/31/18 06:00:00 PM,27.961,516.7,,,,,
1394,07/31/18 07:00:00 PM,27.665,86.1,,,,,
1395,07/31/18 08:00:00 PM,27.272,32.3,,,,,
1396,07/31/18 09:00:00 PM,26.977,0.0,,,,,
1397,07/31/18 10:00:00 PM,26.683,0.0,,,,,
1398,07/31/18 11:00:00 PM,26.292,0.0,,,,,
1399,08/01/18 12:00:00 AM,26.000,0.0,,,,,
1400,08/01/18 01:00:00 AM,25.610,0.0,,,,,
1401,08/01/18 02:00:00 AM,25.319,0.0,,,,,
1402,08/01/18 03:00:00 AM,24.931,0.0,,,,,
1403,08/01/18 04:00:00 AM,24.641,0.0,,,,,
1404,08/01/18 05:00:00 AM,24.255,0.0,,,,,
1405,08/01/18 06:00:00 AM,23.966,0.0,,,,,
1406,08/01/18 07:00:00 AM,23.677,21.5,,,,,
1407,08/01/18 08:00:00 AM,23.484,107.6,,,,,
1408,08/01/18 09:00:00 AM,23.581,204.5,,,,,
1409,08/01/18 10:00:00 AM,23.773,947.2,,,,,
1410,08/01/18 11:00:00 AM,24.255,3100.0,,,,,
1411,08/01/18 12:00:00 PM,24.835,3100.0,,,,,
1412,08/01/18 01:00:00 PM,25.416,5166.7,,,,,
1413,08/01/18 02:00:00 PM,26.000,5511.1,,,,,
1414,08/01/18 03:00:00 PM,26.390,1980.6,,,,,
1415,08/01/18 04:00:00 PM,26.977,2066.7,,,,,
1416,08/01/18 05:00:00 PM,27.567,839.6,,,,,
1417,08/01/18 06:00:00 PM,27.961,139.9,,,,,
1418,08/01/18 07:00:00 PM,28.060,64.6,,,,,
1419,08/01/18 08:00:00 PM,27.862,21.5,,,,,
1420,08/01/18 09:00:00 PM,27.370,0.0,,,,,
1421,08/01/18 10:00:00 PM,26.879,0.0,,,,,
1422,08/01/18 11:00:00 PM,26.488,0.0,,,,,
1423,08/02/18 12:00:00 AM,26.195,0.0,,,,,
1424,08/02/18 01:00:00 AM,25.805,0.0,,,,,
1425,08/02/18 02:00:00 AM,25.513,0.0,,,,,
1426,08/02/18 03:00:00 AM,25.222,0.0,,,,,
1427,08/02/18 04:00:00 AM,24.835,0.0,,,,,
1428,08/02/18 05:00:00 AM,24.545,0.0,,,,,
1429,08/02/18 06:00:00 AM,24.351,0.0,,,,,
1430,08/02/18 07:00:00 AM,24.062,0.0,,,,,
1431,08/02/18 08:00:00 AM,23.869,96.9,,,,,
1432,08/02/18 09:00:00 AM,23.966,183.0,,,,,
1433,08/02/18 10:00:00 AM,24.255,624.3,,,,,
1434,08/02/18 11:00:00 AM,24.641,936.5,,,,,
1435,08/02/18 12:00:00 PM,25.222,1087.2,,,,,
1436,08/02/18 01:00:00 PM,25.805,1463.9,,,,,
1437,08/02/18 02:00:00 PM,26.488,3616.7,,,,,
1438,08/02/18 03:00:00 PM,26.977,1377.8,,,,,
1439,08/02/18 04:00:00 PM,27.567,925.7,,,,,
1440,08/02/18 05:00:00 PM,28.258,538.2,,,,,
1441,08/02/18 06:00:00 PM,28.754,118.4,,,,,
1442,08/02/18 07:00:00 PM,28.853,53.8,,,,,
1443,08/02/18 08:00:00 PM,28.655,0.0,,,,,
1444,08/02/18 09:00:00 PM,28.060,0.0,,,,,
1445,08/02/18 10:00:00 PM,27.567,0.0,,,,,
1446,08/02/18 11:00:00 PM,27.173,0.0,,,,,
1447,08/03/18 12:00:00 AM,26.781,0.0,,,,,
1448,08/03/18 01:00:00 AM,26.390,0.0,,,,,
1449,08/03/18 02:00:00 AM,26.000,0.0,,,,,
1450,08/03/18 03:00:00 AM,25.708,0.0,,,,,
1451,08/03/18 04:00:00 AM,25.513,0.0,,,,,
1452,08/03/18 05:00:00 AM,25.222,0.0,,,,,
1453,08/03/18 06:00:00 AM,24.931,0.0,,,,,
1454,08/03/18 07:00:00 AM,24.738,0.0,,,,,
1455,08/03/18 08:00:00 AM,24.641,86.1,,,,,
1456,08/03/18 09:00:00 AM,24.641,193.8,,,,,
1457,08/03/18 10:00:00 AM,24.931,1054.9,,,,,
1458,08/03/18 11:00:00 AM,25.416,1001.0,,,,,
1459,08/03/18 12:00:00 PM,25.902,1151.7,,,,,
1460,08/03/18 01:00:00 PM,26.488,1377.8,,,,,
1461,08/03/18 02:00:00 PM,27.173,1463.9,,,,,
1462,08/03/18 03:00:00 PM,27.665,1194.8,,,,,
1463,08/03/18 04:00:00 PM,29.152,818.1,,,,,
1464,08/03/18 05:00:00 PM,29.752,505.9,,,,,
1465,08/03/18 06:00:00 PM,29.953,64.6,,,,,
1466,08/03/18 07:00:00 PM,29.552,21.5,,,,,
1467,08/03/18 08:00:00 PM,28.953,0.0,,,,,
1468,08/03/18 09:00:00 PM,28.555,0.0,,,,,
1469,08/03/18 10:00:00 PM,28.060,0.0,,,,,
1470,08/03/18 11:00:00 PM,27.567,0.0,,,,,
1471,08/04/18 12:00:00 AM,27.173,0.0,,,,,
1472,08/04/18 01:00:00 AM,26.781,0.0,,,,,
1473,08/04/18 02:00:00 AM,26.488,0.0,,,,,
1474,08/04/18 03:00:00 AM,26.097,0.0,,,,,
1475,08/04/18 04:00:00 AM,25.805,0.0,,,,,
1476,08/04/18 05:00:00 AM,25.513,0.0,,,,,
1477,08/04/18 06:00:00 AM,25.222,0.0,,,,,
1478,08/04/18 07:00:00 AM,24.931,21.5,,,,,
1479,08/04/18 08:00:00 AM,24.835,75.3,,,,,
1480,08/04/18 09:00:00 AM,24.931,118.4,,,,,
1481,08/04/18 10:00:00 AM,25.416,775.0,,,,,
1482,08/04/18 11:00:00 AM,26.097,1377.8,,,,,
1483,08/04/18 12:00:00 PM,26.977,1162.5,,,,,
1484,08/04/18 01:00:00 PM,27.862,1356.3,,,,,
1485,08/04/18 02:00:00 PM,28.754,1194.8,,,,,
1486,08/04/18 03:00:00 PM,29.452,1291.7,,,,,
1487,08/04/18 04:00:00 PM,29.953,882.6,,,,,
1488,08/04/18 05:00:00 PM,30.356,613.5,,,,,
1489,08/04/18 06:00:00 PM,30.760,129.2,,,,,
1490,08/04/18 07:00:00 PM,30.457,32.3,,,,,
1491,08/04/18 08:00:00 PM,30.154,0.0,,,,,
1492,08/04/18 09:00:00 PM,29.752,0.0,,,,,
1493,08/04/18 10:00:00 PM,29.252,0.0,,,,,
1494,08/04/18 11:00:00 PM,28.853,0.0,,,,,
1495,08/05/18 12:00:00 AM,28.456,0.0,,,,,
1496,08/05/18 01:00:00 AM,28.060,0.0,,,,,
1497,08/05/18 02:00:00 AM,27.764,0.0,,,,,
1498,08/05/18 03:00:00 AM,27.567,0.0,,,,,
1499,08/05/18 04:00:00 AM,27.272,0.0,,,,,
1500,08/05/18 05:00:00 AM,26.977,0.0,,,,,
1501,08/05/18 06:00:00 AM,26.781,0.0,,,,,
1502,08/05/18 07:00:00 AM,26.488,0.0,,,,,
1503,08/05/18 08:00:00 AM,26.390,53.8,,,,,
1504,08/05/18 09:00:00 AM,26.488,161.5,,,,,
1505,08/05/18 10:00:00 AM,26.879,904.2,,,,,
1506,08/05/18 11:00:00 AM,27.567,1173.3,,,,,
1507,08/05/18 12:00:00 PM,28.357,1119.5,,,,,
1508,08/05/18 01:00:00 PM,29.152,1313.2,,,,,
1509,08/05/18 02:00:00 PM,29.953,1377.8,,,,,
1510,08/05/18 03:00:00 PM,30.659,139.9,,,,,
1511,08/05/18 04:00:00 PM,31.166,871.9,,,,,
1512,08/05/18 05:00:00 PM,31.472,516.7,,,,,
1513,08/05/18 06:00:00 PM,31.676,86.1,,,,,
1514,08/05/18 07:00:00 PM,31.268,21.5,,,,,
1515,08/05/18 08:00:00 PM,30.862,0.0,,,,,
1516,08/05/18 09:00:00 PM,30.457,0.0,,,,,
1517,08/05/18 10:00:00 PM,30.054,0.0,,,,,
1518,08/05/18 11:00:00 PM,29.652,0.0,,,,,
1519,08/06/18 12:00:00 AM,29.252,0.0,,,,,
1520,08/06/18 01:00:00 AM,28.853,0.0,,,,,
1521,08/06/18 02:00:00 AM,28.456,0.0,,,,,
1522,08/06/18 03:00:00 AM,28.159,0.0,,,,,
1523,08/06/18 04:00:00 AM,27.862,0.0,,,,,
1524,08/06/18 05:00:00 AM,27.567,0.0,,,,,
1525,08/06/18 06:00:00 AM,27.272,0.0,,,,,
1526,08/06/18 07:00:00 AM,27.075,10.8,,,,,
1527,08/06/18 08:00:00 AM,26.977,32.3,,,,,
1528,08/06/18 09:00:00 AM,26.977,150.7,,,,,
1529,08/06/18 10:00:00 AM,27.370,678.1,,,,,
1530,08/06/18 11:00:00 AM,28.258,2238.9,,,,,
1531,08/06/18 12:00:00 PM,28.953,1130.2,,,,,
1532,08/06/18 01:00:00 PM,29.752,1377.8,,,,,
1533,08/06/18 02:00:00 PM,30.558,1463.9,,,,,
1534,08/06/18 03:00:00 PM,31.370,1345.5,,,,,
1535,08/06/18 04:00:00 PM,31.983,871.9,,,,,
1536,08/06/18 05:00:00 PM,32.497,516.7,,,,,
1537,08/06/18 06:00:00 PM,32.807,53.8,,,,,
1538,08/06/18 07:00:00 PM,32.291,10.8,,,,,
1539,08/06/18 08:00:00 PM,31.676,0.0,,,,,
1540,08/06/18 09:00:00 PM,31.166,0.0,,,,,
1541,08/06/18 10:00:00 PM,30.659,0.0,,,,,
1542,08/06/18 11:00:00 PM,30.154,0.0,,,,,
1543,08/07/18 12:00:00 AM,29.752,0.0,,,,,
1544,08/07/18 01:00:00 AM,29.352,0.0,,,,,
1545,08/07/18 02:00:00 AM,28.953,0.0,,,,,
1546,08/07/18 03:00:00 AM,28.655,0.0,,,,,
1547,08/07/18 04:00:00 AM,28.357,0.0,,,,,
1548,08/07/18 05:00:00 AM,28.060,0.0,,,,,
1549,08/07/18 06:00:00 AM,27.862,0.0,,,,,
1550,08/07/18 07:00:00 AM,27.665,0.0,,,,,
1551,08/07/18 08:00:00 AM,27.468,53.8,,,,,
1552,08/07/18 09:00:00 AM,27.468,139.9,,,,,
1553,08/07/18 10:00:00 AM,27.665,699.7,,,,,
1554,08/07/18 11:00:00 AM,28.159,1550.0,,,,,
1555,08/07/18 12:00:00 PM,28.655,1141.0,,,,,
1556,08/07/18 01:00:00 PM,29.252,1377.8,,,,,
1557,08/07/18 02:00:00 PM,29.853,1722.2,,,,,
1558,08/07/18 03:00:00 PM,30.457,1377.8,,,,,
1559,08/07/18 04:00:00 PM,31.064,958.0,,,,,
1560,08/07/18 05:00:00 PM,31.574,559.7,,,,,
1561,08/07/18 06:00:00 PM,31.983,53.8,,,,,
1562,08/07/18 07:00:00 PM,32.086,21.5,,,,,
1563,08/07/18 08:00:00 PM,31.676,0.0,,,,,
1564,08/07/18 09:00:00 PM,31.064,0.0,,,,,
1565,08/07/18 10:00:00 PM,30.457,0.0,,,,,
1566,08/07/18 11:00:00 PM,29.853,0.0,,,,,
1567,08/08/18 12:00:00 AM,29.352,0.0,,,,,
1568,08/08/18 01:00:00 AM,28.853,0.0,,,,,
1569,08/08/18 02:00:00 AM,28.357,0.0,,,,,
1570,08/08/18 03:00:00 AM,27.961,0.0,,,,,
1571,08/08/18 04:00:00 AM,27.567,0.0,,,,,
1572,08/08/18 05:00:00 AM,27.173,0.0,,,,,
1573,08/08/18 06:00:00 AM,26.879,0.0,,,,,
1574,08/08/18 07:00:00 AM,26.585,301.4,,,,,
1575,08/08/18 08:00:00 AM,26.488,1345.5,,,,,
1576,08/08/18 09:00:00 AM,26.781,10333.4,,,,,
1577,08/08/18 10:00:00 AM,26.488,753.5,,,,,
1578,08/08/18 11:00:00 AM,26.195,785.8,,,,,
1579,08/08/18 12:00:00 PM,26.000,2152.8,,,,,
1580,08/08/18 01:00:00 PM,25.708,2152.8,,,,,
1581,08/08/18 02:00:00 PM,25.610,3961.1,,,,,
1582,08/08/18 03:00:00 PM,25.805,6544.5,,,,,
1583,08/08/18 04:00:00 PM,26.683,21355.7,,,,,
1584,08/08/18 05:00:00 PM,27.272,15844.5,,,,,
1585,08/08/18 06:00:00 PM,27.272,6544.5,,,,,
1586,08/08/18 07:00:00 PM,27.075,2497.2,,,,,
1587,08/08/18 08:00:00 PM,26.879,2497.2,,,,,
1588,08/08/18 09:00:00 PM,26.488,0.0,,,,,
1589,08/08/18 10:00:00 PM,26.195,0.0,,,,,
1590,08/08/18 11:00:00 PM,25.902,0.0,,,,,
1591,08/09/18 12:00:00 AM,25.708,0.0,,,,,
1592,08/09/18 01:00:00 AM,25.416,0.0,,,,,
1593,08/09/18 02:00:00 AM,25.125,0.0,,,,,
1594,08/09/18 03:00:00 AM,24.931,0.0,,,,,
1595,08/09/18 04:00:00 AM,24.738,0.0,,,,,
1596,08/09/18 05:00:00 AM,24.545,0.0,,,,,
1597,08/09/18 06:00:00 AM,24.255,0.0,,,,,
1598,08/09/18 07:00:00 AM,24.062,344.4,,,,,
1599,08/09/18 08:00:00 AM,24.158,2583.4,,,,,
1600,08/09/18 09:00:00 AM,24.738,5511.1,,,,,
1601,08/09/18 10:00:00 AM,26.000,17911.2,,,,,
1602,08/09/18 11:00:00 AM,28.060,26178.0,,,,,
1603,08/09/18 12:00:00 PM,30.154,34444.7,,,,,
1604,08/09/18 01:00:00 PM,31.778,33066.9,,,,,
1605,08/09/18 02:00:00 PM,31.064,2583.4,,,,,
1606,08/09/18 03:00:00 PM,31.370,1894.5,,,,,
1607,08/09/18 04:00:00 PM,31.778,2927.8,,,,,
1608,08/09/18 05:00:00 PM,32.086,2669.5,,,,,
1609,08/09/18 06:00:00 PM,31.983,688.9,,,,,
1610,08/09/18 07:00:00 PM,31.676,355.2,,,,,
1611,08/09/18 08:00:00 PM,31.268,43.1,,,,,
1612,08/09/18 09:00:00 PM,30.862,0.0,,,,,
1613,08/09/18 10:00:00 PM,30.558,0.0,,,,,
1614,08/09/18 11:00:00 PM,30.154,0.0,,,,,
1615,08/10/18 12:00:00 AM,29.652,0.0,,,,,
1616,08/10/18 01:00:00 AM,29.252,0.0,,,,,
1617,08/10/18 02:00:00 AM,28.853,0.0,,,,,
1618,08/10/18 03:00:00 AM,28.456,0.0,,,,,
1619,08/10/18 04:00:00 AM,28.060,0.0,,,,,
1620,08/10/18 05:00:00 AM,27.764,0.0,,,,,
1621,08/10/18 06:00:00 AM,27.468,0.0,,,,,
1622,08/10/18 07:00:00 AM,27.173,32.3,,,,,
1623,08/10/18 08:00:00 AM,26.977,226.0,,,,,
1624,08/10/18 09:00:00 AM,27.075,484.4,,,,,
1625,08/10/18 10:00:00 AM,27.370,1237.9,,,,,
1626,08/10/18 11:00:00 AM,29.853,24800.2,,,,,
1627,08/10/18 12:00:00 PM,43.118,13089.0,,,,,
1628,08/10/18 01:00:00 PM,30.457,32.3,,,,,
1629,08/10/18 02:00:00 PM,27.862,21.5,,,,,
1630,08/10/18 03:00:00 PM,27.468,21.5,,,,,
1631,08/10/18 04:00:00 PM,27.468,10.8,,,,,
1632,08/10/18 05:00:00 PM,27.567,0.0,,,,,
1633,08/10/18 06:00:00 PM,27.665,0.0,,,,,
1634,08/10/18 07:00:00 PM,27.665,0.0,,,,,
1635,08/10/18 08:00:00 PM,27.665,0.0,,,,,
1636,08/10/18 09:00:00 PM,27.665,0.0,,,,,
1637,08/10/18 10:00:00 PM,27.665,0.0,,,,,
1638,08/10/18 11:00:00 PM,27.665,0.0,,,,,
1639,08/11/18 12:00:00 AM,27.665,0.0,,,,,
1640,08/11/18 01:00:00 AM,27.567,0.0,,,,,
1641,08/11/18 02:00:00 AM,27.468,0.0,,,,,
1642,08/11/18 03:00:00 AM,27.370,0.0,,,,,
1643,08/11/18 04:00:00 AM,27.272,0.0,,,,,
1644,08/11/18 05:00:00 AM,27.173,0.0,,,,,
1645,08/11/18 06:00:00 AM,27.075,0.0,,,,,
